id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0775,2023-06-02,Rural Gourmet,Canarias,Automoción,Email Marketing,Branding,1745849,650488,,21030,4490,Álvaro Gil,Pausada
CMP-0776,2024-04-19,Muebles Castillo,Canarias,Deporte,Prensa,Fidelización,809413,663438,3027050,63330,12790,Paula Serrano,Pausada
CMP-0777,2025-05-10,Bebidas Norte,Aragón,Turismo,Redes Sociales,Fidelización,1651591,1192168,,130290,2570,DESCONOCIDO,Finalizada
CMP-0779,2024-12-06,Ferretería Ibérica,Extremadura,Agricultura,Marketing de Contenidos,Awareness,1085713,3122167,2041550,39670,5420,Paula Serrano,Cancelada
CMP-0780,2024-01-13,Solaris Energía,Región de Murcia,Salud,Email Marketing,Branding,2444983,4898007,1007250,61450,10800,DESCONOCIDO,Pausada
CMP-0781,2025-04-26,Bahía Sports,Galicia,Belleza,Email Marketing,Conversión,1444945,4389429,3765380,50100,8870,Álvaro Gil,Cancelada
CMP-0782,2025-03-08,Zapatería Confort,Extremadura,Belleza,Radio,Awareness,170718,3691486,1061690,73600,3310,Sara Molina,Activa
CMP-0783,2023-12-29,Zapatería Confort,Comunidad de Madrid,Alimentación,Marketing de Contenidos,Lead Generation,736901,150055,4625580,122760,9570,Pablo Navarro,Cancelada
CMP-0784,2024-04-25,Quimera Cosmética,Asturias,Salud,Prensa,Fidelización,688706,1596056,2302050,167720,2360,DESCONOCIDO,Pausada
CMP-0785,2023-08-08,Zapatería Confort,DESCONOCIDO,Turismo,SEO,Fidelización,2002664,6878935,111420,1080,250,Paula Serrano,Activa
CMP-0786,2024-02-01,Lácteos del Sur,Canarias,Educación,Televisión,Fidelización,1925863,6803464,2205570,104970,1080,Diego Romero,Cancelada
CMP-0787,2024-05-08,Farmacia Central,La Rioja,Salud,Televisión,Branding,506746,673219,245140,16990,1620,David López,Cancelada
CMP-0788,2025-06-22,Sabores del Mediterráneo,Castilla y León,Educación,SEO,Conversión,1346752,4581899,542990,30440,7430,Laura Gómez,Pausada
CMP-0789,2023-09-01,Dulcería Real,DESCONOCIDO,Hostelería,Marketing de Contenidos,Fidelización,2226708,9020464,495110,15130,1010,Pablo Navarro,Activa
CMP-0790,2025-10-28,Xtreme Bikes,Castilla-La Mancha,Retail,Televisión,Awareness,2046322,2473401,2164060,154860,5260,DESCONOCIDO,Activa
CMP-0791,2024-03-04,Distribuciones Marín,Canarias,Belleza,Redes Sociales,Conversión,446729,428506,3871490,32480,1720,Miguel Álvarez,Pausada
CMP-0792,2023-12-17,TransLogic,País Vasco,Finanzas,Televisión,Conversión,401745,227277,4729650,,8060,Sara Molina,Pausada
CMP-0793,2024-11-06,Zapatería Confort,Galicia,Belleza,Televisión,Awareness,1790031,7181748,,212590,49680,Paula Serrano,Activa
CMP-0794,2023-09-17,Quimera Cosmética,Región de Murcia,Moda,Marketing de Contenidos,Conversión,1935944,4360612,482230,34040,1280,Paula Serrano,Activa
CMP-0796,2023-06-14,Nutrisana,Aragón,Belleza,Email Marketing,Awareness,1304529,3814871,379520,13910,2250,Laura Gómez,Activa
CMP-0797,2023-06-19,Verde Natural,La Rioja,Hostelería,Google Ads,Branding,227412,225747,3896250,255580,38490,Miguel Álvarez,Cancelada
CMP-0798,2023-06-24,Bahía Sports,Comunidad Valenciana,Inmobiliario,Prensa,Lead Generation,199083,,1524710,93670,6790,Lucía Herrera,Pausada
CMP-0799,2025-08-15,Yogures La Pradera,Cataluña,Retail,SEM,Conversión,1561704,747012,1994380,80100,10550,Carlos Ruiz,Finalizada
CMP-0800,2023-04-11,Grupo Peralta,Asturias,Educación,Redes Sociales,Branding,1044172,3811583,2687690,59360,5170,Sara Molina,Cancelada
CMP-0801,2025-12-12,Farmacia Central,Andalucía,Retail,SEM,Branding,900591,4047897,4054420,210140,34180,Elena Castro,Activa
CMP-0802,2024-05-24,Hotel Costa Azul,Asturias,Educación,SEO,Fidelización,2406137,7227711,2875350,218910,28370,Cristina Ortega,Pausada
CMP-0803,2023-11-21,Clínica Dental Sonrisa,Extremadura,Hostelería,Email Marketing,Awareness,1313874,3954474,3501890,209380,22570,Sara Molina,Pausada
CMP-0804,2025-03-09,Nutrisana,Islas Baleares,Deporte,Redes Sociales,Awareness,1165674,549349,2050680,55100,13530,Ana Fernández,Activa
CMP-0805,2025-12-22,Wellness Center,Comunidad de Madrid,Educación,Google Ads,Awareness,,1937071,1471890,102630,13660,Pablo Navarro,Pausada
CMP-0806,2024-03-18,TecnoWave,Islas Baleares,DESCONOCIDO,Marketing de Contenidos,Awareness,738447,220363,4476990,120220,7100,Miguel Álvarez,Activa
CMP-0807,2024-02-11,Electro Ríos,Andalucía,Finanzas,SEO,Lead Generation,1147765,2592905,4611370,,41540,Javier Torres,Cancelada
CMP-0808,2025-10-14,TecnoWave,Aragón,Moda,Google Ads,Fidelización,1813935,,4818640,295150,56880,DESCONOCIDO,Activa
CMP-0809,2023-01-27,Muebles Castillo,Asturias,Automoción,Radio,Lead Generation,195101,1503178,675600,45810,6210,Diego Romero,Cancelada
CMP-0810,2023-10-02,Solaris Energía,Canarias,Inmobiliario,Google Ads,Fidelización,2208058,6969751,2058950,67100,13420,Ana Fernández,Cancelada
CMP-0811,2023-11-19,Muebles Castillo,Navarra,Tecnología,Google Ads,Awareness,2098402,,3971340,316790,17970,Ana Fernández,Pausada
CMP-0812,2023-02-13,Rural Gourmet,Cataluña,Construcción,Google Ads,Lead Generation,1308807,263128,3922190,32210,3150,Laura Gómez,Activa
CMP-0813,2023-02-25,EcoHogar,Cantabria,Alimentación,Influencers,Conversión,916079,1805488,3189660,37090,8120,David López,Activa
CMP-0814,2025-05-19,Yogures La Pradera,Comunidad Valenciana,Construcción,SEM,Awareness,1384723,295252,575280,23810,5080,David López,Cancelada
CMP-0815,2025-12-18,Distribuciones Marín,Cataluña,Salud,SEO,Awareness,869671,1128127,4528730,249220,35400,Carlos Ruiz,Activa
CMP-0816,2024-08-08,Ferretería Ibérica,Comunidad de Madrid,Belleza,SEM,Fidelización,1278351,5716019,3050290,177110,35910,Diego Romero,Cancelada
CMP-0817,2025-07-23,Joyería Alba,Región de Murcia,Turismo,Email Marketing,Fidelización,207910,6227626,3986930,199430,36920,Diego Romero,Activa
CMP-0818,2024-01-25,Kapital Seguros,Castilla y León,Turismo,Email Marketing,Lead Generation,1432314,519594,4497280,88070,4580,Laura Gómez,Cancelada
CMP-0819,2025-06-24,Byte Studio,Galicia,Turismo,Prensa,Conversión,1007025,799991,4009460,145650,32620,DESCONOCIDO,Finalizada
CMP-0820,2024-08-06,Zapatería Confort,Extremadura,Agricultura,Google Ads,Fidelización,363537,1478751,3973920,25080,5170,Álvaro Gil,Pausada
CMP-0821,2025-02-13,Agrocampo,Galicia,Retail,Prensa,Lead Generation,1697854,3605243,1399800,16810,2380,Álvaro Gil,Finalizada
CMP-0823,2025-03-03,Electro Ríos,Andalucía,Alimentación,SEO,Fidelización,988869,3973258,333230,26610,1010,Elena Castro,Activa
CMP-0824,2025-12-04,Modaline,Cantabria,Finanzas,Televisión,Branding,,3542945,2380740,84710,4440,Laura Gómez,Pausada
CMP-0825,2025-04-23,Restaurante El Fogón,DESCONOCIDO,Hostelería,Google Ads,Lead Generation,422534,1394415,2359180,168460,31030,Paula Serrano,Finalizada
CMP-0826,2025-12-28,Electro Ríos,Galicia,Salud,SEO,Lead Generation,185649,662119,124190,,580,Paula Serrano,Terminada
CMP-0828,2024-10-23,Agrocampo,Canarias,Construcción,Redes Sociales,Branding,755886,1066793,262860,15620,,David López,Cancelada
CMP-0829,2025-11-17,Wellness Center,País Vasco,Alimentación,Redes Sociales,Branding,1344771,5643026,4750030,188760,37710,Álvaro Gil,Pausada
CMP-0830,2025-10-03,Zapatería Confort,Cantabria,Salud,Televisión,Conversión,2327852,4803393,3006650,138180,25740,Paula Serrano,Pausada
CMP-0831,2025-10-06,Sabores del Mediterráneo,Extremadura,Moda,Google Ads,Lead Generation,92309,11644,3938580,152510,28560,Paula Serrano,Finalizada
CMP-0832,2023-12-17,Solaris Energía,Islas Baleares,Alimentación,Televisión,Awareness,925414,286375,2839400,44780,7520,Pablo Navarro,Cancelada
CMP-0833,2023-10-12,Colchones Descanso,Asturias,Belleza,Marketing de Contenidos,Branding,392844,238072,3419690,214600,11110,David López,Pausada
CMP-0834,2024-11-08,Agrocampo,Castilla y León,Finanzas,Prensa,Lead Generation,,9349624,670180,48190,910,Miguel Álvarez,Finalizada
CMP-0835,2025-11-05,Farmacia Central,Cataluña,Educación,Radio,Branding,129027,,3398560,38400,3570,Pablo Navarro,Terminada
CMP-0836,2025-08-02,Innovatech Solutions,La Rioja,Moda,Prensa,Conversión,963512,604667,3224250,31470,5050,Sara Molina,Finalizada
CMP-0837,2025-12-25,Rural Gourmet,Asturias,Finanzas,Email Marketing,Conversión,813888,2215874,2594490,206420,3950,Paula Serrano,Pausada
CMP-0838,2023-09-13,Quimera Cosmética,País Vasco,Hostelería,Influencers,Awareness,964729,2799706,3599580,141270,2710,Elena Castro,Finalizada
CMP-0839,2024-07-05,Constructora Levante,Castilla y León,Deporte,SEO,Fidelización,1602987,4748987,702810,39540,7410,Javier Torres,Pausada
CMP-0840,2024-12-04,Constructora Levante,DESCONOCIDO,Moda,Marketing de Contenidos,Conversión,,2306968,4892200,201790,46280,Elena Castro,Activa
CMP-0841,2025-11-28,AutoMotion,La Rioja,Hostelería,SEM,Awareness,1408635,2737148,1922860,,2190,Cristina Ortega,Activa
CMP-0842,2024-11-14,Bahía Sports,Castilla-La Mancha,Hostelería,Redes Sociales,Conversión,,643812,869100,7400,1000,Ana Fernández,Pausada
CMP-0843,2025-05-09,Distribuciones Marín,Navarra,DESCONOCIDO,SEO,Lead Generation,285911,961095,1924470,99020,6080,Laura Gómez,Finalizada
CMP-0844,2025-07-24,AutoMotion,Región de Murcia,Construcción,Radio,Fidelización,723027,2554447,461840,3520,330,Laura Gómez,Pausada
CMP-0845,2025-05-26,Restaurante El Fogón,Aragón,Deporte,Marketing de Contenidos,Fidelización,423718,370655,1739830,81430,18650,Álvaro Gil,Pausada
CMP-0846,2025-05-14,Yogures La Pradera,Canarias,Tecnología,Prensa,Conversión,856468,2921727,3514130,91260,14750,Carlos Ruiz,Cancelada
CMP-0847,2024-09-20,Muebles Castillo,Castilla y León,Inmobiliario,SEO,Branding,82981,349915,37800,2690,50,Paula Serrano,Pausada
CMP-0848,2025-05-21,Lácteos del Sur,País Vasco,Finanzas,Google Ads,Fidelización,191722,,1787210,73340,9910,Miguel Álvarez,Terminada
CMP-0849,2023-12-10,Joyería Alba,Galicia,Alimentación,Prensa,Conversión,1615001,1499948,38370,560,110,DESCONOCIDO,Finalizada
CMP-0851,2024-12-17,Restaurante El Fogón,Aragón,Turismo,Influencers,Fidelización,130633,869736,2395890,43770,2330,Álvaro Gil,Finalizada
CMP-0852,2024-05-08,Yogures La Pradera,DESCONOCIDO,Retail,Prensa,Conversión,2045337,7957368,3894690,151960,34330,Cristina Ortega,Finalizada
CMP-0853,2023-12-20,Colchones Descanso,Galicia,Educación,Televisión,Branding,1645382,7173545,4397800,327440,28870,Diego Romero,Finalizada
CMP-0854,2024-02-21,Lácteos del Sur,Asturias,Turismo,Televisión,Lead Generation,1640233,5331372,1286990,82620,17790,David López,Finalizada
CMP-0855,2023-08-27,Colchones Descanso,Cantabria,Inmobiliario,Marketing de Contenidos,Lead Generation,844908,332456,3033330,199610,39120,Pablo Navarro,Finalizada
CMP-0856,2024-10-31,Electro Ríos,Navarra,Salud,Email Marketing,Conversión,1181907,2970605,2614380,154000,9450,Carlos Ruiz,Activa
CMP-0857,2025-08-11,Constructora Levante,Navarra,Deporte,Marketing de Contenidos,Lead Generation,,55193,3994810,186020,28940,Miguel Álvarez,Pausada
CMP-0858,2023-03-24,Constructora Levante,Castilla-La Mancha,Turismo,SEO,Lead Generation,607254,,4851000,46400,9790,Álvaro Gil,Cancelada
CMP-0859,2023-07-11,Modaline,Comunidad Valenciana,Tecnología,Marketing de Contenidos,Awareness,880281,3487379,1106270,77880,11440,David López,Finalizada
CMP-0860,2023-07-10,Solaris Energía,Región de Murcia,Finanzas,Email Marketing,Conversión,1449842,6476661,438310,9100,1380,Álvaro Gil,Cancelada
CMP-0861,2023-07-02,Sabores del Mediterráneo,Asturias,Moda,Google Ads,Branding,1177051,3616804,285510,3890,750,Javier Torres,Cancelada
CMP-0862,2024-01-30,Grupo Peralta,Canarias,Hostelería,Prensa,Branding,510919,1490091,3830620,80660,6490,DESCONOCIDO,Finalizada
CMP-0863,2023-09-21,Solaris Energía,Galicia,Educación,Influencers,Awareness,1449545,2423472,710870,11550,910,Carlos Ruiz,Activa
CMP-0864,2025-10-13,EcoHogar,Castilla y León,Belleza,Google Ads,Lead Generation,1794870,4826862,1815040,26520,4680,Elena Castro,Finalizada
CMP-0865,2025-09-13,Hotel Costa Azul,Región de Murcia,Belleza,SEO,Fidelización,,9490522,4086690,68300,2990,Pablo Navarro,Cancelada
CMP-0866,2025-12-23,TransLogic,Región de Murcia,Deporte,Email Marketing,Branding,2157671,850117,,17710,3830,Laura Gómez,Cancelada
CMP-0867,2024-09-23,Xtreme Bikes,Islas Baleares,Automoción,SEM,Lead Generation,1419782,,2372020,77420,17360,Ana Fernández,Pausada
CMP-0868,2025-11-19,Viñedos del Valle,Galicia,Retail,Televisión,Branding,,838326,2914490,27550,1050,Marta Sánchez,Activa
CMP-0869,2024-12-02,Panadería Trigo Dorado,Cantabria,Alimentación,SEO,Fidelización,1130448,1042448,164810,11550,410,Miguel Álvarez,Activa
CMP-0870,2025-03-31,Joyería Alba,Galicia,Retail,Redes Sociales,Conversión,91558,2315424,1449660,60740,3510,Cristina Ortega,Cancelada
CMP-0871,2024-02-15,Electro Ríos,País Vasco,Deporte,Radio,Awareness,649326,275751,636740,29980,2700,Sara Molina,Activa
CMP-0873,2024-10-07,Colchones Descanso,Andalucía,Automoción,Email Marketing,Branding,1898072,7408679,3313640,189640,28020,Ana Fernández,Cancelada
CMP-0874,2024-02-11,Restaurante El Fogón,Cantabria,Finanzas,Google Ads,Lead Generation,1962648,4950955,2588810,136980,22670,Carlos Ruiz,Activa
CMP-0875,2023-12-23,Joyería Alba,Extremadura,Tecnología,SEO,Fidelización,2382315,5567684,2998770,74850,4930,Paula Serrano,Activa
CMP-0876,2023-04-15,Clínica Dental Sonrisa,País Vasco,Alimentación,Google Ads,Branding,2210894,8538717,3466990,53620,3290,Álvaro Gil,Activa
CMP-0877,2023-10-28,Farmacia Central,Cantabria,Retail,Prensa,Fidelización,1437475,4026354,4644690,369150,,Elena Castro,Activa
CMP-0878,2024-12-30,Restaurante El Fogón,Castilla y León,Inmobiliario,Radio,Fidelización,2237526,3529203,729770,12440,480,Laura Gómez,Cancelada
CMP-0879,2023-06-24,Lácteos del Sur,Asturias,Alimentación,Google Ads,Fidelización,1193723,82788,4422610,81760,,Lucía Herrera,Terminada
CMP-0880,2024-07-01,Dulcería Real,Islas Baleares,Turismo,Google Ads,Lead Generation,235931,7349628,4450600,181510,29490,Pablo Navarro,Finalizada
CMP-0881,2025-03-26,Muebles Castillo,Cataluña,Agricultura,Marketing de Contenidos,Lead Generation,1812706,3239267,4089360,305980,45720,Diego Romero,Pausada
CMP-0882,2023-01-24,Farmacia Central,Aragón,Alimentación,Televisión,Fidelización,1084684,1535596,2687780,76410,1950,Elena Castro,Terminada
CMP-0883,2024-06-13,Agrocampo,Andalucía,Moda,Redes Sociales,Branding,1747786,2197664,220410,15650,670,Diego Romero,Finalizada
CMP-0884,2023-01-01,EcoHogar,La Rioja,Retail,SEM,Awareness,1792542,1350562,1123530,45650,4920,Javier Torres,Finalizada
CMP-0885,2023-03-06,Kapital Seguros,Canarias,DESCONOCIDO,Redes Sociales,Lead Generation,1249068,1750153,3236080,39810,3430,Lucía Herrera,Activa
CMP-0886,2023-01-06,Rural Gourmet,Comunidad Valenciana,Belleza,SEM,Lead Generation,1756483,4913055,3010400,185060,29850,Lucía Herrera,Finalizada
CMP-0887,2024-05-24,Quimera Cosmética,Asturias,Educación,Marketing de Contenidos,Fidelización,2369019,6142495,3237060,177180,,Paula Serrano,Pausada
CMP-0888,2024-01-05,Lácteos del Sur,La Rioja,Automoción,SEO,Lead Generation,2012877,1020654,655720,33450,6130,Carlos Ruiz,Activa
CMP-0889,2025-04-21,Agrocampo,Asturias,Belleza,Redes Sociales,Fidelización,1886712,4965836,2075330,42610,3640,Ana Fernández,Cancelada
CMP-0890,2025-06-09,Quimera Cosmética,Extremadura,Retail,Influencers,Lead Generation,1712373,,4739470,286930,41200,Lucía Herrera,Pausada
CMP-0891,2024-09-23,Xtreme Bikes,Castilla y León,Salud,Prensa,Fidelización,189554,327483,4684070,33670,3970,Ana Fernández,Finalizada
CMP-0892,2024-11-15,Constructora Levante,Islas Baleares,Retail,Televisión,Branding,1930653,3307847,1521190,13780,1440,Pablo Navarro,Cancelada
CMP-0893,2023-06-11,Kapital Seguros,DESCONOCIDO,Construcción,SEM,Fidelización,1015066,3560849,3220310,32360,530,Laura Gómez,Activa
CMP-0894,2023-06-12,Zapatería Confort,Islas Baleares,Agricultura,SEM,Lead Generation,2455307,5698869,2597780,206190,8380,Lucía Herrera,Cancelada
CMP-0895,2024-04-13,Modaline,La Rioja,Automoción,SEO,Lead Generation,385241,295022,868100,7820,1070,Sara Molina,Cancelada
CMP-0896,2025-11-18,Bebidas Norte,Castilla-La Mancha,Educación,SEO,Fidelización,888879,3324233,890010,,2130,Ana Fernández,Cancelada
CMP-0897,2024-02-08,Hotel Costa Azul,Región de Murcia,Tecnología,Radio,Awareness,777648,1433356,3424440,137120,25710,Miguel Álvarez,Activa
CMP-0898,2023-12-14,EcoHogar,Asturias,Finanzas,Email Marketing,Branding,622383,953848,3368380,188250,,Elena Castro,Cancelada
CMP-0899,2024-04-15,Grupo Peralta,Comunidad Valenciana,Automoción,SEO,Awareness,207022,2837662,3752390,197560,3540,Álvaro Gil,Activa
CMP-0900,2024-12-08,Restaurante El Fogón,Castilla-La Mancha,Turismo,Influencers,Awareness,1112543,2694198,2700820,196820,41760,Elena Castro,Pausada
CMP-0901,2023-02-01,Modaline,Aragón,Salud,Marketing de Contenidos,Branding,1198276,3477484,2366050,136860,19510,Ana Fernández,Cancelada
CMP-0902,2023-05-05,Dulcería Real,Aragón,Belleza,Marketing de Contenidos,Conversión,1328681,4731336,4643890,332050,58350,Álvaro Gil,Cancelada
CMP-0903,2025-02-19,Fintech Nova,Cantabria,Tecnología,Prensa,Conversión,110344,74601,3826530,302240,,Marta Sánchez,Cancelada
CMP-0904,2023-12-20,Verde Natural,Navarra,Agricultura,Redes Sociales,Fidelización,991905,3700825,4952710,352220,21280,Álvaro Gil,Finalizada
CMP-0905,2023-03-03,Verde Natural,DESCONOCIDO,Educación,Televisión,Branding,176316,439466,2423580,91000,3410,Carlos Ruiz,Finalizada
CMP-0906,2023-04-08,Joyería Alba,Castilla-La Mancha,Moda,Prensa,Conversión,2322819,7036928,3366480,255020,38630,Álvaro Gil,Activa
CMP-0907,2024-07-25,Verde Natural,Asturias,Belleza,Google Ads,Lead Generation,1153469,3987204,4807470,89790,8870,Sara Molina,Activa
CMP-0908,2024-04-05,Restaurante El Fogón,Cantabria,Construcción,Influencers,Branding,2292027,356681,458720,26680,4770,Laura Gómez,Finalizada
CMP-0909,2023-11-23,Joyería Alba,Cantabria,Hostelería,Redes Sociales,Fidelización,1393824,2630518,3809310,181170,28840,Carlos Ruiz,Cancelada
CMP-0910,2025-07-17,Farmacia Central,Cantabria,Agricultura,Televisión,Conversión,200167,85805,4214250,207980,11090,Marta Sánchez,Pausada
CMP-0911,2025-02-17,Viñedos del Valle,Andalucía,Construcción,Redes Sociales,Fidelización,2126190,6273219,3031770,142280,31220,Javier Torres,Activa
CMP-0912,2024-01-14,Joyería Alba,Región de Murcia,Deporte,Prensa,Conversión,1771045,5522206,728350,30310,3100,Diego Romero,Pausada
CMP-0913,2025-07-09,Constructora Levante,Castilla-La Mancha,Educación,Influencers,Awareness,423543,120001,2508620,75430,11390,Elena Castro,Cancelada
CMP-0914,2023-09-16,TecnoWave,La Rioja,Deporte,Redes Sociales,Branding,811022,2898519,667790,3480,510,David López,Cancelada
CMP-0915,2025-08-20,Innovatech Solutions,País Vasco,Agricultura,Prensa,Fidelización,2377585,530036,1112670,74600,5730,Laura Gómez,Finalizada
CMP-0917,2023-03-31,AutoMotion,Comunidad Valenciana,DESCONOCIDO,Google Ads,Fidelización,2453016,7504111,1656420,31380,920,Paula Serrano,Activa
CMP-0918,2023-10-16,Colchones Descanso,DESCONOCIDO,Belleza,Televisión,Fidelización,1967315,5231981,1720620,98820,6370,DESCONOCIDO,Cancelada
CMP-0919,2024-02-19,Nutrisana,Andalucía,Salud,Google Ads,Branding,2399154,8710686,2703350,201200,49200,DESCONOCIDO,Pausada
CMP-0920,2024-05-10,EcoHogar,DESCONOCIDO,Moda,SEM,Fidelización,2427634,8718655,3823760,122340,8740,Elena Castro,Pausada
CMP-0921,2024-04-11,Kapital Seguros,Canarias,Moda,Email Marketing,Fidelización,,5622064,2873700,79810,4180,Paula Serrano,Pausada
CMP-0922,2024-01-10,Urbana Inmobiliaria,Comunidad de Madrid,Construcción,Influencers,Awareness,1557289,2772356,1914570,147550,7120,Miguel Álvarez,Activa
CMP-0923,2023-07-14,AutoMotion,Comunidad Valenciana,Educación,Radio,Lead Generation,2378584,10671474,2430870,154160,36370,Marta Sánchez,Pausada
CMP-0924,2023-12-29,Fintech Nova,País Vasco,Belleza,Influencers,Fidelización,801515,3337229,1410350,80950,2420,DESCONOCIDO,Activa
CMP-0925,2024-06-15,EcoHogar,Aragón,Retail,Radio,Awareness,2159803,9088680,4757700,337260,81610,Carlos Ruiz,Finalizada
CMP-0926,2023-05-15,Óptica Visión Plus,Asturias,Turismo,Marketing de Contenidos,Conversión,1776577,4934489,1924710,102570,23510,Laura Gómez,Activa
CMP-0927,2024-08-05,Rural Gourmet,Región de Murcia,Finanzas,Influencers,Fidelización,2345465,9355602,2251090,,2970,Javier Torres,Pausada
CMP-0929,2024-06-30,Wellness Center,Comunidad Valenciana,Salud,SEO,Fidelización,671664,2397058,4699670,108660,13570,Javier Torres,Cancelada
CMP-0930,2024-03-22,Xtreme Bikes,Islas Baleares,Alimentación,Radio,Conversión,1157021,4034305,,74590,6610,Marta Sánchez,Activa
CMP-0931,2023-11-03,Constructora Levante,Castilla y León,Turismo,Influencers,Branding,146364,4297968,3473120,264050,47150,Cristina Ortega,Activa
CMP-0932,2023-08-27,Agrocampo,Aragón,Agricultura,Radio,Awareness,1398349,2850981,1332900,30950,1430,Elena Castro,Pausada
CMP-0933,2024-09-30,Colchones Descanso,Cataluña,Salud,SEO,Lead Generation,2154545,1440211,3116220,187810,36630,Lucía Herrera,Cancelada
CMP-0934,2023-02-20,Panadería Trigo Dorado,Comunidad Valenciana,Alimentación,Google Ads,Conversión,897233,972118,1346300,53370,6460,Laura Gómez,Finalizada
CMP-0935,2025-09-28,Modaline,Islas Baleares,Moda,Google Ads,Fidelización,894378,3688075,4124200,59120,8710,Carlos Ruiz,Cancelada
CMP-0936,2023-04-14,Wellness Center,Aragón,Agricultura,SEO,Lead Generation,435349,1393584,2006310,93690,1930,DESCONOCIDO,Cancelada
CMP-0937,2025-11-08,Electro Ríos,DESCONOCIDO,Deporte,Redes Sociales,Fidelización,235766,5742754,3055750,125190,6430,Laura Gómez,Pausada
CMP-0938,2023-05-02,Agrocampo,Navarra,Educación,Google Ads,Fidelización,336103,140888,1203720,18230,4310,Marta Sánchez,Finalizada
CMP-0939,2025-06-17,Ferretería Ibérica,Comunidad Valenciana,Alimentación,SEO,Awareness,706956,2333277,787590,16870,690,Lucía Herrera,Cancelada
CMP-0940,2023-04-28,Muebles Castillo,Castilla y León,Agricultura,Radio,Lead Generation,2218113,4458548,2080510,41140,7140,Diego Romero,Finalizada
CMP-0941,2023-06-01,Verde Natural,Asturias,Deporte,Marketing de Contenidos,Branding,1636368,7299522,475070,17180,3810,Elena Castro,Activa
CMP-0942,2023-06-16,Agrocampo,Extremadura,Belleza,Redes Sociales,Awareness,2056521,1194632,2034510,69960,3230,Álvaro Gil,Cancelada
CMP-0943,2023-11-10,Viñedos del Valle,Navarra,Hostelería,Televisión,Awareness,2386036,9504666,217750,7340,1300,Lucía Herrera,Cancelada
CMP-0944,2024-04-05,TransLogic,Islas Baleares,Moda,Email Marketing,Lead Generation,99096,1114491,1610210,81070,4470,Sara Molina,Activa
CMP-0945,2024-10-18,Hotel Costa Azul,Comunidad Valenciana,Deporte,Prensa,Branding,556777,1127991,725600,53670,10050,Cristina Ortega,Cancelada
CMP-0946,2025-02-17,Byte Studio,Galicia,Construcción,Influencers,Conversión,1605886,5367338,,316940,9600,Ana Fernández,Finalizada
CMP-0947,2023-03-13,Ferretería Ibérica,Andalucía,Alimentación,Influencers,Fidelización,924383,1192982,1292240,31730,1850,Javier Torres,Cancelada
CMP-0948,2024-07-03,Colchones Descanso,Aragón,Salud,Influencers,Conversión,1694346,,4178670,163030,24590,Álvaro Gil,Cancelada
CMP-0949,2025-01-27,Modaline,Comunidad de Madrid,Agricultura,Marketing de Contenidos,Awareness,1088652,4468882,668080,7300,670,Marta Sánchez,Pausada
CMP-0950,2024-05-05,Panadería Trigo Dorado,Castilla-La Mancha,Tecnología,SEO,Awareness,1447777,2848812,4431240,170600,6320,Carlos Ruiz,Pausada
CMP-0951,2023-11-19,Ferretería Ibérica,Canarias,Hostelería,Influencers,Awareness,2494287,10738801,3416350,156580,8900,DESCONOCIDO,Cancelada
CMP-0952,2023-09-07,Fintech Nova,Islas Baleares,Tecnología,Google Ads,Branding,27854,,4742810,30140,4160,David López,Pausada
CMP-0954,2024-02-04,Viñedos del Valle,Región de Murcia,Finanzas,Redes Sociales,Awareness,1143357,3115282,2103750,118120,,Paula Serrano,Pausada
CMP-0955,2025-09-17,Lácteos del Sur,Comunidad Valenciana,Automoción,Radio,Conversión,1629711,4994735,244230,1880,430,DESCONOCIDO,Activa
CMP-0956,2023-12-03,EcoHogar,Región de Murcia,Automoción,Influencers,Conversión,1912398,4823381,3295150,,24180,Paula Serrano,Finalizada
CMP-0957,2024-03-12,Xtreme Bikes,País Vasco,Tecnología,Radio,Conversión,1964551,3427496,3775340,124640,19650,Elena Castro,Pausada
CMP-0958,2024-12-26,Panadería Trigo Dorado,Castilla y León,Moda,Televisión,Branding,2135103,,4347700,313380,65670,Pablo Navarro,Cancelada
CMP-0959,2023-07-22,Bahía Sports,Región de Murcia,Automoción,Prensa,Conversión,1915938,7068064,4355350,300580,30500,Elena Castro,Activa
CMP-0960,2025-12-29,Xtreme Bikes,Región de Murcia,Salud,Influencers,Lead Generation,1672227,6414029,2284290,169550,32700,David López,Finalizada
CMP-0961,2024-12-09,Yogures La Pradera,Comunidad Valenciana,Finanzas,Email Marketing,Conversión,61881,46148,3189670,85810,21390,Laura Gómez,Pausada
CMP-0962,2025-09-07,EcoHogar,Andalucía,Deporte,Google Ads,Awareness,941545,477455,2047680,47440,10680,Ana Fernández,Cancelada
CMP-0963,2024-10-25,Lácteos del Sur,Andalucía,Salud,Televisión,Branding,588206,1557181,1603500,100880,16820,Diego Romero,Pausada
CMP-0964,2024-05-29,Quimera Cosmética,País Vasco,DESCONOCIDO,Google Ads,Awareness,176879,595744,4150820,168980,16350,Paula Serrano,Pausada
CMP-0965,2024-03-09,Verde Natural,Cantabria,Construcción,Radio,Awareness,1432547,4464112,3026110,178740,27200,Lucía Herrera,Pausada
