id_campana,fecha,empresa,comunidad_autonoma,sector,canal_marketing,tipo_campana,gasto_campana,ingresos,impresiones,clics,conversiones,responsable,estado_campana
CMP-0402,26/10/2023,Yogures La Pradera,Canarias,Inmobiliario,Influencers,Awareness,24001.59,83246.38,,7982.0,1116.0,Diego Romero,Finalizada
CMP-0601,13/06/2023,Bahía Sports,Aragón,Agricultura,Marketing de Contenidos,Awareness,19680.27,"86.968,78 €",279270.0,17306.0,3787.0,Miguel Álvarez,Cancelada
CMP-0890,09/06/2025,Quimera Cosmética,Extremadura,Retail,Influencers,Lead Generation,17123.73,,473947.0,28693.0,4120.0,Lucía Herrera,Pausada
CMP-0249,05/08/2024,Panadería Trigo Dorado,Navarra,Tecnología,SEM,Branding,,52414.69,208689.0,1046.0,19.0,Lucía Herrera,Pausada
CMP-0442,25/08/2023,Kapital Seguros,Castilla y León,Salud,SEO,Conversión,20842.38,93467.23,459139.0,18370.0,4135.0,Carlos Ruiz,activa
CMP-0999,11/05/2023,TransLogic,País Vasco,Inmobiliario,SEM,Fidelización,20254.85,21307.94,101849.0,1907.0,158.0,,ACTIVA
CMP-1109,28/10/2025,,Aragón,Educación,TV,Lead Generation,16704.7,72367.22,144646.0,1345.0,181.0,Laura Gómez,Cancelada
CMP-0543,13/10/2023,Verde Natural,Aragón,Agricultura,Redes Sociales,Fidelización,1000.41,2070.75,105625.0,3178.0,615.0,laura gómez,Cancelada
CMP-0118,29/03/2023,TransLogic,La Rioja,Turismo,Redes Sociales,Awareness,"16.193,70 €",27389.0,450318.0,35141.0,7897.0,Laura Gómez,Activa
CMP-0736,30/11/2024,Panadería Trigo Dorado,Andalucía,Turismo,Google Ads,Fidelización,6291.72,14686.4,142445.0,10674.0,1282.0,Paula Serrano,Pausada
CMP-0629,07/02/2025,Quimera Cosmética,Cataluña,Finanzas,Influencers,Awareness,17257.46,,255849.0,6073.0,1499.0,Ana Fernández,ACTIVA
CMP-0871,15/02/2024,Electro Ríos,País Vasco,Deporte,Radio,Awareness,"6.493,26 €","2.757,51 €",63674.0,2998.0,270.0,sara molina,Activa
CMP-0936,14/04/2023,Wellness Center,Aragón,Agricultura,SEO,Lead Generation,4353.49,"13.935,84 €",200631.0,9369.0,193.0,,Cancelada
CMP-0292,07/12/2024,Grupo Peralta S.L.U.,Canarias,Belleza,Prensa,Conversión,16584.55,55544.91,88204.0,1835.0,341.0,,Cancelada
CMP-1053,27/04/2025,Agrocampo,Navarra,Finanzas,tv,Lead Generation,"22.044,89",,369136.0,9750.0,1517.0,Elena Castro,Pausada
CMP-0382,26/07/2025,Xtreme Bikes,Navarra,Deporte,Prensa,Branding,18346.58,37630.19,85876.0,1359.0,55.0,Marta Sánchez,Activa
CMP-0841,28/11/2025,AutoMotion S.A.,La Rioja,Hostelería,SEM,Awareness,14086.35,27371.48,192286.0,,219.0,Cristina Ortega,Activa
CMP-0826,28/12/2025,Electro Ríos,Galicia,Salud,SEO,Lead Generation,1856.49,€6621.19,12419.0,,58.0,Paula Serrano,Terminada
CMP-0201,01/07/2025,Joyería Alba,Canarias,Agricultura,SEO,Awareness,812.7,€2008.06,404460.0,13396.0,2715.0,Marta Sánchez,Activa
CMP-0597,13/10/2024,Quimera Cosmética,VALENCIA,Agricultura,SEM,Lead Generation,20817.41,67992.6,400561.0,29549.0,3044.0,Javier Torres,ACTIVA
CMP-1000,22/07/2024,,Navarra,Alimentación,Email Marketing,Fidelización,4004.92,13991.09,308848.0,15660.0,3827.0,Laura Gómez,Cancelada
CMP-0842,14/11/2024,Bahía Sports,Castilla-La Mancha,Hostelería,RRSS,Conversión,,64381.2,86910.0,740.0,100.0,Ana Fernández,Pausada
CMP-0782,08/03/2025,Zapatería Confort,Extremadura,Belleza,Radio,Awareness,17071.8,36914.86,106169.0,7360.0,331.0,sara molina,Activa
CMP-0703,07/01/2023,Innovatech Solutions,La Rioja,Construcción,Email Marketing,Awareness,"17.855,31",32637.48,408269.0,3848.0,266.0,Javier Torres,Finalizada
CMP-0506,17/02/2023,Quimera Cosmética,-,Alimentación,GOOGLE ADS,Conversión,19305.71,,144660.0,1623.0,72.0,Javier Torres,Activa
CMP-0349,07/06/2024,Grupo Peralta,Castilla y León,Turismo,SEO,Conversión,€21469.65,41470.31,477491.0,36793.0,8558.0,Paula Serrano,Activa
CMP-0938,02/05/2023,Agrocampo SL,Navarra,Educación,GOOGLE ADS,Fidelización,3361.03,14088.8,120372.0,1823.0,431.0,Marta Sánchez,finalizada
CMP-0198,08/07/2025,Dulcería Real,Asturias,Tecnología,Email Marketing,Fidelización,13756.06,38987.77,407424.0,24188.0,1365.0,Marta Sánchez,ACTIVA
CMP-0341,04.06.2023,,Galicia,Turismo,SEM,BRANDING,15447.73,28207.62,229084.0,4611.0,749.0,Miguel Álvarez,Activa
CMP-0616,27/08/2024,Modaline,Aragón,Hostelería,Radio,Awareness,11564.4,37909.82,395028.0,9225.0,667.0,Lucía Herrera,activa
CMP-0155,08/09/2025,Byte Studio,Castilla-La Mancha,Moda,Email Marketing,Lead Generation,1059.31,"3.072,57 €",129362.0,6926.0,898.0,Elena Castro,Activa
CMP-1117,22/01/2024,AutoMotion,Cataluña,Agricultura,Email Marketing,Awareness,12887.61,,45873.0,3105.0,399.0,ana fernández,Cancelada
CMP-0062,17/06/2023,Colchones Descanso,Castilla y León,Belleza,Marketing de Contenidos,Lead Generation,14986.35,60095.82,82068.0,1379.0,218.0,Elena Castro,Pausada
CMP-1019,25/08/2025,,Comunidad Valenciana,Belleza,Radio,Conversión,3367.6,3624.57,48422.0,3621.0,95.0,Cristina Ortega,Pausada
CMP-0288,10/08/2025,Nutrisana,Navarra,Agricultura,Marketing de Contenidos,BRANDING,3723.77,,451047.0,35531.0,6997.0,Carlos Ruiz,Pausada
CMP-0323,08/10/2023,Nutrisana,Asturias,Turismo,Prensa,Lead Generation,364.15,"1.086,25 €",143803.0,5189.0,744.0,Álvaro Gil,Cancelada
CMP-0834,08/11/2024,Agrocampo,Castilla y León,Finanzas,Prensa,Lead Generation,,93496.24,67018.0,4819.0,91.0,Miguel Álvarez,FINALIZADA
CMP-0833,12/10/2023,Colchones Descanso,Asturias,Belleza,Marketing de Contenidos,Branding,3928.44,2380.72,341969.0,21460.0,1111.0,David López,Pausada
CMP-0818,25/01/2024,Kapital Seguros,Castilla y León,Turismo,Email Marketing,Lead Generation,14323.14,51959.4,449728.0,8807.0,458.0,Laura Gómez,Cancelada
CMP-0083,30/08/2023,grupo peralta,La Rioja,Salud,Google Ads,Lead Generation,24020.9,9820.61,98042.0,4159.0,427.0,Carlos Ruiz,Pausada
CMP-1071,06/10/2025,Innovatech Solutions,Andalucía,Construcción,Email Marketing,Lead Generation,20065.54,"60.193,33 €",46606.0,2911.0,99.0,Sara Molina,Pausada
CMP-0465,27/10/2024,Innovatech Solutions,Asturias,Construcción,TV,branding,3146.05,7406.07,260320.0,16917.0,3069.0,DAVID LÓPEZ,Cancelada
CMP-0811,19.11.2023,Muebles Castillo,Navarra,Tecnología,GOOGLE ADS,Awareness,20984.02,,397134.0,31679.0,1797.0,Ana Fernández,Pausada
CMP-0769,13/06/2023,Bebidas Norte,Castilla y León,Belleza,RRSS,Conversión,18197.89,19005.77,344486.0,6896.0,1202.0,Sara Molina,FINALIZADA
CMP-0884,01/01/2023,EcoHogar,La Rioja,Retail,SEM,Awareness,17925.42,13505.62,112353.0,4565.0,492.0,Javier Torres,FINALIZADA
CMP-0784,25/04/2024,Quimera Cosmética,Asturias,Salud,Prensa,Fidelización,6887.06,15960.56,230205.0,16772.0,236.0,,Pausada
CMP-0334,12/12/2023,Nutrisana,Galicia,Automoción,SEO,Fidelización,3156.6,6181.28,364899.0,17986.0,618.0,Sara Molina,Pausada
CMP-0011,12/09/2025,Solaris Energía,Asturias,Agricultura,Redes Sociales,Lead Generation,24231.11,101546.31,445460.0,10124.0,1088.0,Pablo Navarro,Cancelada
CMP-0471,12-12-2024,Sabores del Mediterráneo,Región de Murcia,Alimentación,Radio,Lead Generation,13852.29,"18.847,52",460340.0,28518.0,,LUCÍA HERRERA,Finalizada
CMP-0033,05/12/2024,Restaurante El Fogón,Aragón,Automoción,Radio,Awareness,17356.32,27528.26,,9979.0,1425.0,Miguel Álvarez,Terminada
CMP-0795,11/07/2023,,Aragón,Construcción,Email Marketing,Conversión,13683.03,8367.53,283092.0,13141.0,1200.0,Álvaro Gil,Finalizada
CMP-0414,05/05/2025,Muebles Castillo,Cantabria,Deporte,Prensa,BRANDING,"19.839,49 €",32039.08,98985.0,3678.0,868.0,MIGUEL ÁLVAREZ,Pausada
CMP-0581,07/04/2024,Muebles Castillo,Madrid,Turismo,SEM,Lead Generation,2548.92,7455.3,312165.0,5223.0,491.0,Diego Romero,finalizada
CMP-0383,30/01/2025,Sabores del Mediterráneo,IB,Retail,Email Marketing,Conversión,2936.34,5438.87,152328.0,1221.0,57.0,Paula Serrano,Terminada
CMP-0837,25/12/2025,Rural Gourmet,Asturias,Finanzas,Email Marketing,Conversión,8138.88,22158.74,259449.0,20642.0,395.0,PAULA SERRANO,Pausada
CMP-0463,19-11-2025,Constructora Levante,Navarra,Retail,Email Marketing,Awareness,10171.29,3430.04,226365.0,9485.0,287.0,Ana Fernández,Pausada
CMP-0341,04.06.2023,,Galicia,Turismo,SEM,BRANDING,15447.73,28207.62,229084.0,4611.0,749.0,Miguel Álvarez,Activa
CMP-0849,10-12-2023,Joyería Alba,Galicia,Alimentación,Prensa,Conversión,"16.150,01 €",14999.48,3837.0,56.0,11.0,,Finalizada
CMP-0203,08/04/2025,Bebidas Norte,Madrid,Construcción,Redes Sociales,FIDELIZACION,1946.96,7302.66,478119.0,11665.0,1202.0,Carlos Ruiz,Pausada
CMP-0379,13/06/2024,Zapatería Confort,Canarias,,TV,Branding,"8.649,58 €",25688.21,12779.0,90.0,18.0,elena castro,ACTIVA
CMP-0090,23/12/2024,Verde Natural,Canarias,Belleza,Marketing de Contenidos,Lead Generation,2433.22,4748.71,240220.0,18617.0,1147.0,Carlos Ruiz,Pausada
CMP-0805,22/12/2025,Wellness Center,Madrid,Educación,google ads,Awareness,,"19.370,71",147189.0,10263.0,1366.0,Pablo Navarro,Pausada
CMP-0602,26/01/2025,Joyería Alba,Aragón,Finanzas,SEM,Branding,1188.14,4687.41,241803.0,7866.0,1757.0,Laura Gómez,Activa
CMP-0214,2024-08-03,Restaurante El Fogón,Cantabria,Inmobiliario,Radio,Lead Generation,15064.07,"40.177,98 €",10262.0,727.0,134.0,Diego Romero,Finalizada
CMP-0333,14/04/2025,Joyería Alba,,Salud,Google Ads,Lead Generation,€11532.26,39116.65,360710.0,28212.0,3288.0,Laura Gómez,ACTIVA
CMP-0134,19.12.2024,Nutrisana,Extremadura,,Marketing de Contenidos,Conversión,11088.93,"49.618,77 €",407154.0,26828.0,1619.0,LUCÍA HERRERA,Pausada
CMP-0347,16/05/2025,Lácteos del Sur,murcia,Belleza,Televisión,branding,8366.29,23042.19,204946.0,13411.0,2528.0,Elena Castro,Pausada
CMP-0870,31/03/2025,Joyería Alba,Galicia,Retail,Redes Sociales,Conversión,9155.8,"23.154,24 €",144966.0,6074.0,351.0,Cristina Ortega,Cancelada
CMP-0008,16/02/2024,Bebidas Norte,Asturias,Finanzas,Influencers,Lead Generation,"4.295,15 €",10807.58,318529.0,11701.0,711.0,David López,Finalizada
CMP-0259,2025-03-03,Grupo Peralta,Castilla-La Mancha,Salud,Email Marketing,Awareness,"24.900,66 €",109813.63,145139.0,9563.0,1531.0,Carlos Ruiz,finalizada
CMP-0321,13.11.2025,Urbana Inmobiliaria,IB,,tv,Awareness,16991.17,"73.436,17",268824.0,9296.0,1187.0,Álvaro Gil,Cancelada
CMP-1056,2025-01-05,,Galicia,Hostelería,SEO,Branding,18638.31,44079.71,492701.0,29902.0,6515.0,Lucía Herrera,Cancelada
CMP-0188,24/05/2024,Muebles Castillo,Asturias,Tecnología,Prensa,FIDELIZACION,€13073.67,41713.05,324635.0,3942.0,665.0,Pablo Navarro,Activa
CMP-0996,18/11/2023,TecnoWave,Andalucía,,Email Marketing,Branding,1281.51,3473.36,447019.0,30765.0,5508.0,Miguel Álvarez,Activa
CMP-0553,12/04/2023,Hotel Costa Azul,Cataluña,,Prensa,Lead Generation,,18148.92,330978.0,,1311.0,Miguel Álvarez,Pausada
CMP-0305,10/01/2023,Xtreme Bikes,Galicia,Alimentación,Prensa,Branding,"15.378,84 €","10.299,04",433815.0,27631.0,2583.0,Elena Castro,finalizada
CMP-0032,19/07/2024,Constructora Levante,Navarra,Salud,GAds,Lead Generation,12291.24,22004.58,135951.0,4149.0,,Pablo Navarro,Activa
CMP-0846,14-05-2025,Yogures La Pradera,Canarias,Tecnología,Prensa,Conversión,8564.68,29217.27,351413.0,9126.0,1475.0,Carlos Ruiz,Cancelada
CMP-0685,05-11-2023,Ferretería Ibérica,Andalucía,Automoción,Marketing de Contenidos,Awareness,8421.41,,488907.0,35511.0,2085.0,Pablo Navarro,Pausada
CMP-1078,09/04/2024,Hotel Costa Azul,Extremadura,Construcción,Google Ads,branding,12131.82,43123.22,281242.0,5581.0,509.0,Miguel Álvarez,Cancelada
CMP-0241,31/08/2025,Dulcería Real,,Salud,Email Marketing,Lead Generation,3167.31,11447.94,5181.0,402.0,60.0,,ACTIVA
CMP-1017,17.03.2024,Constructora Levante,Canarias,Belleza,RRSS,Lead Generation,€4769.07,18558.62,65975.0,3343.0,299.0,Ana Fernández,Finalizada
CMP-0175,01/08/2024,Dulcería Real,murcia,Turismo,Influencers,Awareness,2737.34,6701.99,347765.0,26947.0,5697.0,Paula Serrano,Finalizada
CMP-0246,01.05.2025,Nutrisana,Cataluña,Deporte,Marketing de Contenidos,Awareness,11807.87,35228.19,189729.0,8889.0,2090.0,Álvaro Gil,Activa
CMP-0057,15/06/2023,Restaurante El Fogón,,,Marketing de Contenidos,Fidelización,10771.59,8115.74,374003.0,27387.0,756.0,Ana Fernández,Activa
CMP-0631,13/01/2024,Lácteos del Sur,Castilla y León,Belleza,Influencers,Awareness,23938.56,"43.500,30",405618.0,15591.0,3465.0,Ana Fernández,ACTIVA
CMP-0584,22/12/2025,Quimera Cosmética,Galicia,Tecnología,SEM,Conversión,"19.393,21 €",63342.63,186617.0,5296.0,716.0,Pablo Navarro,Activa
CMP-1112,01/01/2023,Sabores del Mediterráneo,Aragón,Deporte,Redes Sociales,Awareness,9981.59,37852.15,232960.0,1859.0,,Pablo Navarro,Activa
CMP-0146,30.07.2023,Panadería Trigo Dorado,Región de Murcia,Retail,Redes Sociales,branding,1574.89,,87993.0,2866.0,204.0,Marta Sánchez,Cancelada
CMP-0091,14/08/2024,Restaurante El Fogón,Navarra,,Prensa,Awareness,"9.275,25 €",18387.65,299491.0,14116.0,1369.0,Diego Romero,Cancelada
CMP-1127,30/11/2023,Verde Natural,Madrid ,Inmobiliario,Email Marketing,Fidelización,10296.95,"11.995,10",440344.0,4222.0,112.0,Álvaro Gil,Activa
CMP-0393,28/09/2025,Solaris Energía,Andalucía,Hostelería,Google Ads,Lead Generation,15297.91,4864.32,5521.0,306.0,33.0,Álvaro Gil,Cancelada
CMP-0864,2025-10-13,EcoHogar,Castilla y León,Belleza,google ads,Lead Generation,€17948.70,48268.62,181504.0,2652.0,468.0,Elena Castro,Finalizada
CMP-0683,25/11/2025,Ferretería Ibérica,Cantabria,Retail,SEO,Lead Generation,5145.36,8841.11,467076.0,7825.0,799.0,Miguel Álvarez,Cancelada
CMP-0311,02/02/2023,Sabores del Mediterráneo,Canarias,Tecnología,Radio,Fidelización,23758.36,20370.19,155579.0,3567.0,890.0,Lucía Herrera,Finalizada
CMP-0360,17/10/2025,,Aragón,Retail,SEM,BRANDING,€13245.18,35726.34,218823.0,16199.0,1118.0,javier torres,Cancelada
CMP-0094,16/04/2023,Hotel Costa Azul,País Vasco,Construcción,Marketing de Contenidos,Lead Generation,24183.35,86774.62,407432.0,19713.0,1273.0,Laura Gómez,FINALIZADA
CMP-0970,06/07/2025,Restaurante El Fogón,Canarias,Agricultura,google ads,Lead Generation,"7.793,02 €",20168.13,400277.0,15068.0,1600.0,Laura Gómez,activa
CMP-1036,13.05.2025,Yogures La Pradera,Asturias,Moda,redes sociales,Awareness,22793.14,51978.72,95768.0,3760.0,809.0,lucía herrera,Cancelada
CMP-0377,15/09/2024,Zapatería Confort,Aragón,Agricultura,Influencers,Branding,€24322.00,50129.64,464905.0,26065.0,3723.0,Marta Sánchez,Finalizada
CMP-0244,24/01/2024,Farmacia Central,La Rioja,Hostelería,Prensa,Conversión,6121.91,20375.03,345633.0,26799.0,5535.0,cristina ortega,Activa
CMP-1089,05/05/2025,EcoHogar,Islas Baleares,Salud,Prensa,Lead Generation,23588.36,"27.707,65 €",288066.0,22330.0,2371.0,DIEGO ROMERO,Activa
CMP-0088,27/11/2024,Viñedos del Valle,Aragón,Deporte,Influencers,Awareness,"2.009,73",1108.64,230979.0,8354.0,1014.0,,FINALIZADA
CMP-0215,21/05/2023,Yogures La Pradera,Asturias,Tecnología,GAds,Conversión,6760.11,22589.48,180158.0,13363.0,2046.0,paula serrano,ACTIVA
CMP-0445,17/05/2025,Colchones Descanso,Islas Baleares,Agricultura,Email Marketing,Fidelización,18475.56,29659.84,309861.0,13996.0,2985.0,Laura Gómez,Finalizada
CMP-0174,31/05/2024,Solaris Energía,Canarias,Educación,SEM,Lead Generation,"11.957,61 €","10.232,36 €",91307.0,4573.0,55.0,Pablo Navarro,Cancelada
CMP-0426,18/12/2023,Electro Ríos,Región de Murcia,Finanzas,TV,Conversión,12589.49,56149.03,,16913.0,4189.0,Paula Serrano,Cancelada
CMP-1052,05/01/2025,Bebidas Norte,Baleares,Tecnología,Google Ads,Awareness,"797,84",3492.01,,1787.0,165.0,Paula Serrano,Cancelada
CMP-0119,29/11/2023,Dulcería Real,Asturias,Finanzas,Prensa,Awareness,3775.95,14148.11,430889.0,15026.0,427.0,Lucía Herrera,Pausada
CMP-0120,23-03-2025,Ferretería Ibérica,Madrid,Hostelería,Radio,Lead Generation,2622.61,3343.84,40355.0,1232.0,239.0,Sara Molina,Cancelada
CMP-0928,24/09/2025,,Madrid,Moda,Marketing de Contenidos,Lead Generation,€8643.60,€4252.30,203883.0,2099.0,50.0,ELENA CASTRO,Cancelada
CMP-0883,13/06/2024,Agrocampo,Andalucía,Moda,Redes Sociales,Branding,17477.86,"21.976,64 €",22041.0,1565.0,67.0,Diego Romero,finalizada
CMP-0001,27/03/2024,Yogures La Pradera,Castilla-La Mancha,Hostelería,Redes Sociales,Conversión,15130.06,40204.04,375900.0,20201.0,2844.0,Marta Sánchez,Activa
CMP-0395,06.02.2024,Panadería Trigo Dorado,Asturias,Alimentación,SEM,Fidelización,1112.54,2636.63,369623.0,21446.0,1290.0,Miguel Álvarez,finalizada
CMP-0402,26/10/2023,Yogures La Pradera,Canarias,Inmobiliario,Influencers,Awareness,24001.59,83246.38,,7982.0,1116.0,Diego Romero,Finalizada
CMP-0405,03/03/2023,EcoHogar,Valencia,Finanzas,Marketing de Contenidos,Awareness,10127.75,38177.1,4026.0,129.0,3.0,David López,Pausada
CMP-1084,16/08/2023,Bahía Sports,Andalucía,Agricultura,Radio,Lead Generation,8137.42,10875.53,177164.0,5150.0,996.0,David López,Cancelada
CMP-0862,30/01/2024,Grupo Peralta,Canarias,Hostelería,Prensa,branding,5109.19,14900.91,383062.0,8066.0,649.0,,Finalizada
CMP-0163,10/07/2023,Modaline,La Rioja,Educación,redes sociales,Fidelización,8676.84,34961.69,84860.0,5083.0,718.0,David López,Pausada
CMP-0115,02.06.2023,Constructora Levante,Cataluña,Hostelería,redes sociales,Branding,22939.1,,336992.0,25878.0,3512.0,JAVIER TORRES,Cancelada
CMP-0671,22/12/2023,Ferretería Ibérica,Cataluña,Construcción,RRSS,Lead Generation,,"6.307,64",496885.0,5808.0,1301.0,Laura Gómez,Cancelada
CMP-0151,12/08/2023,,País Vasco,Belleza,Radio,Awareness,8087.83,11664.39,39657.0,3004.0,128.0,Lucía Herrera,Pausada
CMP-0977,26/02/2023,,Baleares,Salud,Radio,Awareness,"9.661,24 €","5.498,90 €",379840.0,19303.0,2817.0,Elena Castro,Pausada
CMP-0799,15/08/2025,Yogures La Pradera,Cataluña,Retail,SEM,Conversión,15617.04,7470.12,199438.0,8010.0,1055.0,Carlos Ruiz,Finalizada
CMP-1015,09/09/2023,TecnoWave,Castilla-La Mancha,Agricultura,SEM,Awareness,€974.50,2875.07,107478.0,3985.0,889.0,diego romero,Cancelada
CMP-0369,17/03/2023,Sabores del Mediterráneo,La Rioja,,Marketing de Contenidos,Fidelización,€21245.68,"72.144,57 €",312891.0,18720.0,4675.0,David López,Cancelada
CMP-0544,08/07/2024,Electro Ríos,Región de Murcia,Salud,Influencers,Lead Generation,18534.38,77906.06,465815.0,21593.0,5121.0,paula serrano,Activa
CMP-0478,06/08/2023,Innovatech Solutions,Aragón,Deporte,GAds,Fidelización,"3.737,36 €",10969.21,7576.0,488.0,5.0,pablo navarro,Pausada
CMP-0315,12/08/2023,Viñedos del Valle,Región de Murcia,Belleza,Email Marketing,Conversión,,4590.65,94248.0,2509.0,601.0,Ana Fernández,Terminada
CMP-0533,11/10/2025,Yogures La Pradera,VALENCIA,Educación,Redes Sociales,Fidelización,18536.21,9688.6,108012.0,4722.0,684.0,Diego Romero,Terminada
CMP-0626,28/08/2025,Clínica Dental Sonrisa,Extremadura,Hostelería,SEM,Conversión,€21338.46,61081.72,82882.0,2438.0,326.0,Álvaro Gil,Pausada
CMP-0923,14/07/2023,AutoMotion,VALENCIA,Educación,Radio,Lead Generation,23785.84,106714.74,243087.0,15416.0,3637.0,Marta Sánchez,Pausada
CMP-0513,06-04-2023,TransLogic,MU,Inmobiliario,Influencers,FIDELIZACION,8081.03,13289.33,103849.0,906.0,116.0,Lucía Herrera,Cancelada
CMP-0930,22/03/2024,Xtreme Bikes,Islas Baleares,Alimentación,Radio,Conversión,"11.570,21",40343.05,,7459.0,661.0,Marta Sánchez,activa
CMP-0073,21/02/2025,Distribuciones Marín,Extremadura,Tecnología,SEO,fidelizacion,9322.46,39880.99,231499.0,9173.0,712.0,Javier Torres,Activa
CMP-0808,14/10/2025,TecnoWave,Aragón,Moda,GAds,Fidelización,18139.35,,481864.0,29515.0,5688.0,,Activa
CMP-0259,2025-03-03,Grupo Peralta,Castilla-La Mancha,Salud,Email Marketing,Awareness,"24.900,66 €",109813.63,145139.0,9563.0,1531.0,Carlos Ruiz,finalizada
CMP-0625,19/04/2024,Muebles Castillo,Navarra,,Influencers,FIDELIZACION,16019.5,41043.21,96264.0,1879.0,67.0,,Finalizada
CMP-0235,16/06/2024,Óptica Visión Plus,MADRID,Automoción,SEM,Lead Generation,12144.96,15229.04,47452.0,1809.0,176.0,Pablo Navarro,Activa
CMP-0136,28/04/2025,Grupo Peralta,Castilla-La Mancha,Educación,Influencers,Lead Generation,"19.084,54",,257117.0,4027.0,651.0,Laura Gómez,Activa
CMP-0617,16/09/2024,Colchones Descanso,n/a,Finanzas,SEM,Conversión,9195.56,14005.91,495843.0,29099.0,4255.0,Marta Sánchez,Pausada
CMP-0517,28/07/2024,Urbana Inmobiliaria,La Rioja,Salud,GOOGLE ADS,Branding,16772.23,41786.46,126603.0,6120.0,1032.0,david lópez,Cancelada
CMP-0882,24/01/2023,Farmacia Central,Aragón,Alimentación,tv,Fidelización,"10.846,84 €",15355.96,268778.0,7641.0,195.0,elena castro,Terminada
CMP-0803,21/11/2023,Clínica Dental Sonrisa,Extremadura,Hostelería,Email Marketing,Awareness,13138.74,"39.544,74 €",350189.0,20938.0,2257.0,Sara Molina,Pausada
CMP-0810,2023-10-02,Solaris Energía,Canarias,Inmobiliario,Google Ads,Fidelización,22080.58,69697.51,205895.0,6710.0,1342.0,Ana Fernández,Cancelada
CMP-0593,2025-01-04,Panadería Trigo Dorado,País Vasco,Moda,Radio,Awareness,14181.48,€43464.54,473027.0,3566.0,635.0,Marta Sánchez,Cancelada
CMP-1068,2025-03-30,Yogures La Pradera,Castilla-La Mancha,Alimentación,Marketing de Contenidos,Lead Generation,"9.921,22 €",20406.79,424774.0,14466.0,1363.0,Elena Castro,Pausada
CMP-0502,20/07/2025,Yogures La Pradera,MURCIA,Alimentación,Influencers,Lead Generation,14614.59,"6.387,59 €",152493.0,10503.0,639.0,Miguel Álvarez,Pausada
CMP-0539,05/02/2025,Modaline,Madrid,Automoción,Google Ads,Lead Generation,1735.78,2346.83,20117.0,,37.0,Elena Castro,Cancelada
CMP-1065,14/09/2023,Rural Gourmet,IB,Moda,Influencers,Conversión,"14.281,40",63678.79,329305.0,12197.0,1148.0,Miguel Álvarez,Pausada
CMP-0729,23/03/2023,Wellness Center,comunidad valenciana,Educación,TV,Fidelización,1857.11,6719.01,97760.0,4756.0,179.0,Diego Romero,finalizada
CMP-0582,05/12/2025,AutoMotion,Aragón,Inmobiliario,Marketing de Contenidos,FIDELIZACION,"18.320,32 €",27039.68,138355.0,6540.0,264.0,pablo navarro,Finalizada
CMP-0344,20/04/2025,Viñedos del Valle,Andalucía,Finanzas,SEO,Lead Generation,3864.04,,359798.0,22456.0,4773.0,Marta Sánchez,Cancelada
CMP-0854,21/02/2024,Lácteos del Sur,Asturias,Turismo,Televisión,Lead Generation,16402.33,"53.313,72 €",128699.0,8262.0,1779.0,David López,Finalizada
CMP-0861,02/07/2023,Sabores del Mediterráneo,Asturias,Moda,google ads,BRANDING,11770.51,36168.04,28551.0,389.0,75.0,Javier Torres,Cancelada
CMP-0294,04/01/2024,  GRUPO PERALTA S.L.U.  ,Región de Murcia,Automoción,SEO,Awareness,18410.97,51047.03,102697.0,4518.0,780.0,DIEGO ROMERO,Finalizada
CMP-0365,17/06/2023,AutoMotion SL,Cataluña,Alimentación,TV,Awareness,11723.48,38984.11,426654.0,,728.0,Lucía Herrera,Pausada
CMP-0869,02/12/2024,Panadería Trigo Dorado,Cantabria,Alimentación,SEO,fidelizacion,11304.48,10424.48,16481.0,1155.0,41.0,miguel álvarez,Activa
CMP-0660,29/01/2024,Grupo Peralta,Asturias,Finanzas,Marketing de Contenidos,Lead Generation,24121.84,94114.53,253874.0,17224.0,1885.0,Javier Torres,Pausada
CMP-0015,15/11/2023,AutoMotion,Aragón,Salud,SEM,Fidelización,23485.46,20291.97,,4376.0,823.0,ANA FERNÁNDEZ,Finalizada
CMP-0687,05-07-2025,Dulcería Real,Islas Baleares,Alimentación,Influencers,BRANDING,17265.41,64493.16,488581.0,18600.0,2739.0,Marta Sánchez,Finalizada
CMP-0087,26/06/2024,,,Inmobiliario,REDES SOCIALES,Awareness,1221.62,4798.38,43084.0,362.0,59.0,David López,Pausada
CMP-0371,10.03.2025,Electro Ríos,Islas Baleares,Hostelería,Email Marketing,FIDELIZACION,21365.65,70588.61,246111.0,3651.0,293.0,Marta Sánchez,Cancelada
CMP-0166,10/04/2024,AutoMotion,Navarra,Moda,Prensa,Lead Generation,2325.54,4055.56,284375.0,10251.0,1963.0,ANA FERNÁNDEZ,Activa
CMP-0132,19/09/2025,Constructora Levante,Asturias,Construcción,Prensa,Lead Generation,8001.58,17557.1,28607.0,2000.0,476.0,Miguel Álvarez,Activa
CMP-0336,17/07/2023,Verde Natural,Navarra,Hostelería,Radio,Lead Generation,24307.4,46355.63,356598.0,10527.0,870.0,Pablo Navarro,Activa
CMP-0060,04-04-2024,Electro Ríos,BALEARES,Inmobiliario,SEO,Lead Generation,"7.948,73 €",,266530.0,5585.0,,Álvaro Gil,Activa
CMP-0710,05/02/2025,EcoHogar,País Vasco,Deporte,SEO,Fidelización,3975.95,1315.52,329584.0,20044.0,1554.0,Carlos Ruiz,Cancelada
